genus	Run01_soil_barcode01	Run01_soil_barcode02	Run01_soil_barcode03	Run01_soil_barcode04	Run01_soil_barcode05	Run01_soil_barcode06	Run01_soil_barcode07	Run01_soil_barcode08	Run01_soil_barcode09	Run01_soil_barcode10	Run01_soil_barcode11	Run01_soil_barcode12	Run01_soil_barcode13	Run01_soil_barcode14	Run01_soil_barcode15	Run01_soil_barcode16	Run01_soil_barcode17	Run01_soil_barcode18	Run01_soil_barcode19	Run01_soil_barcode20	Run01_soil_barcode21	Run01_soil_barcode22	Run01_soil_barcode23	Run01_soil_barcode24	Run02_soil_barcode01	Run02_soil_barcode02	Run02_soil_barcode03	Run02_soil_barcode04	Run02_soil_barcode05	Run02_soil_barcode06	Run02_soil_barcode07	Run02_soil_barcode08	Run02_soil_barcode09	Run02_soil_barcode10	Run02_soil_barcode11	Run02_soil_barcode12	Run02_soil_barcode13	Run02_soil_barcode14	Run02_soil_barcode15	Run02_soil_barcode16	Run02_soil_barcode17	Run02_soil_barcode18	Run02_soil_barcode19	Run02_soil_barcode20	Run02_soil_barcode21	Run02_soil_barcode22	Run03_swab_barcode01	Run03_swab_barcode02	Run03_swab_barcode03	Run03_swab_barcode04	Run03_swab_barcode05	Run03_swab_barcode06	Run03_swab_barcode07	Run03_swab_barcode08	Run03_swab_barcode09	Run03_swab_barcode10	Run03_swab_barcode11	Run03_swab_barcode12	Run03_swab_barcode13	Run03_swab_barcode14	Run03_swab_barcode15	Run03_swab_barcode16	Run03_swab_barcode17	Run03_swab_barcode18	Run03_swab_barcode19	Run03_swab_barcode20	Run03_swab_barcode21	Run03_swab_barcode22	Run03_swab_barcode23	Run03_swab_barcode24	Run04_swab_barcode01	Run04_swab_barcode02	Run04_swab_barcode03	Run04_swab_barcode04	Run04_swab_barcode05	Run04_swab_barcode06	Run04_swab_barcode07	Run04_swab_barcode08	Run04_swab_barcode09	Run04_swab_barcode10	Run04_swab_barcode11	Run04_swab_barcode12	Run04_swab_barcode13	Run04_swab_barcode14	Run04_swab_barcode15	Run04_swab_barcode16	Run04_swab_barcode17	Run04_swab_barcode18	Run04_swab_barcode19	Run04_swab_barcode20	Run04_swab_barcode21	Run04_swab_barcode22	Run04_swab_barcode23	Run05_fecal_barcode01	Run05_fecal_barcode02	Run05_fecal_barcode03	Run05_fecal_barcode04	Run05_fecal_barcode05	Run05_fecal_barcode06	Run05_fecal_barcode07	Run05_fecal_barcode08	Run05_fecal_barcode09	Run05_fecal_barcode10	Run05_fecal_barcode11	Run05_fecal_barcode12	Run05_fecal_barcode13	Run05_fecal_barcode14	Run05_fecal_barcode15	Run05_fecal_barcode16	Run05_fecal_barcode17	Run05_fecal_barcode18	Run05_fecal_barcode19	Run05_fecal_barcode20	Run06_fecal_barcode01	Run06_fecal_barcode02	Run06_fecal_barcode03	Run06_fecal_barcode04	Run06_fecal_barcode05	Run06_fecal_barcode06	Run06_fecal_barcode07	Run06_fecal_barcode08	Run06_fecal_barcode09	Run06_fecal_barcode10	Run06_fecal_barcode11	Run06_fecal_barcode17	Run06_fecal_barcode18	Run06_fecal_barcode19	Run06_fecal_barcode20	Run06_fecal_barcode21	Run06_fecal_barcode22	Run06_fecal_barcode23	Run06_fecal_barcode24	Run07_fecal_barcode09	Run07_fecal_barcode10	Run07_fecal_barcode11	Run07_fecal_barcode12	Run07_fecal_barcode13	Run07_fecal_barcode14	Run07_fecal_barcode15	Run07_fecal_barcode16	Run07_fecal_barcode17	Run07_fecal_barcode18	Run07_fecal_barcode19	Run07_fecal_barcode20	Run07_fecal_barcode21	Run07_fecal_barcode22	Run07_fecal_barcode23	Run07_fecal_barcode24
Colidextribacter																																																																																														12.506297775067852		85.69698880468266															27.993828524244872			24.59088233861064		12.893105322358885	31.971330129367338	23.934735311396704	32.552888604741085	46.12159506302666		43.649587602275666		25.75504480405895			23.895261439394012			15.000000096082188	10.161212413371077		15.942674140672489	66.01081962335738	21.08498657168681	204.18307491027167	21.092012177432068	12.359618390224247	27.41985157382105	27.674924761736488	11.997498477261699		39.21111943818524	28.477052770075808		67.76496418915471	23.5570901237758	208.2024243630766
Collimonas																																				13.274976485400856																																																																																																																
Collinsella																																																																																																																																								42.0	10.999999480402709											
Comamonas		82.00041316467218									127.99681663073869							17.0	36.0															40.34166312359942	206.00000440778553		31.175272936754066							90.00000003127755	85.64257774858055																										15.999999999999998	21.00000000080666																																															22.0								32.0														13.000000058738713			19.0				
Conexibacter									13.9732071322899		19.66296428530522	130.88795702882035			20.296188052364933																														18.381382232341984																																																																																																							
Coprobacillus																																																																																																																																					36.0															
Coprococcus																																																																																														725.3149931147409	199.68578070016702	482.089509471749	297.1320703345712	224.04588748461052	458.060948285575	573.7210042463205	16.058440598892904	108.5945567431847	151.4427902469384	169.3814226301305	73.42545653212815	234.04315818351483	133.23133540775564	269.863830065411	360.46276449439125	296.8687063326915	243.03207140208312	1292.2148170400371	1.0	274.59097912404235	384.1021040898495	326.77537019038516	459.3577930962697	536.8057980672747	216.32069713553676	473.1185488946154	217.30294012231633	107.89054710512178	327.66648120720885	633.4678941522048	369.7454076943669	340.56243559247025	250.25489793768318	136.2996919923637	277.4601281477846	934.7923879198593	806.3886769883665	91.99541227951477	54.12796685900324	457.539657430097	775.7168369598379	578.6009782865664	358.68465221821396	854.9717900945434	1170.0313144735007	2410.4825703686997	2601.7898134409725	961.2202068689417	1169.3380348687897	2481.448605401909		3217.0157052074974	1599.1817057567982	2051.983063587576
Coraliomargarita																																																																																																																				84.0																												20.0				
Corallococcus						23.07188263223815					165.1026336796936								29.082203246841253																										52.68080907781303																																																																																																							
Corticibacterium																																																																																	15.750930548633704																																																																			
Corynebacterium																																																	87.0	18.0							44.0	101.0	87.0			169.0			18.0	107.0	10.0	50.0	203.0		1761.999999999999		3515.0	26.0		52.0	8.0	47.0	118.0	36.0	2248.999999999546	81.0	214.0		24.0	35.00000000000001	146.99999999999997	882.0	469.0			63.0																																									20.0												20.0			
Coxiella	20.0	12.0		34.99950303960792		17.5447817413963	13.549085384191265		21.927399760546045		23.0	60.442387761018416		13.997949672779212	22.977558185790787	24.999999738424517			17.738954550897677			17.999580752909118	17.029647962783013	24.037449423883267	27.000360267818145		28.031149806515714	21.157484307924317	21.000422374090952			25.557567149288253		35.865846002968006	16.0009632800725	37.99445640751375	66.03582763235893	12.0		45.323980285227506		23.605577592295322	14.999999998341591	14.999999999502233	16.00509731371885																																																																																																							
Craurococcus												21.14147834434218			22.562130854937767																																																																																																																																					
Criibacterium																																																																																																																							29.0													15.0																
Crinalium	776.075337086918	356.3464870621221	564.8084861374542	1048.1769450108811	117.39986135889308	2903.972849990208	1689.4963541483212	60.00148141637292	189.8876470117083	421.42252231782373	1455.9487661923401	111.66531792182678	415.18615756049	1234.4254657405659	28.243136161342115	5864.308446637458	198.00000196770085	3746.224833424377	1132.064498905001	99.60753589734283	3648.6430319831543	1124.9267874579336	2625.78852033835	2334.7877264462804	540.1190998057516	542.1780548345566	875.5974240873683	476.78682070019926	281.0	252.99825714009498	151.1154169997139	1009.1074670470532	133.99999995771478	145.81044778303226	836.9305449752742	2453.360174888668	1148.1801750083341	632.020563537361	98.27873739199192	75.0	273.0	1188.8416195817724	481.7280744509274	736.3339061818591	1487.6451370781995					12.0		30.0		5.999682455925247		11.0		422.9722718361641	16.0			11.0	24.000000000000004				13.0				465.4869433589172	17.0	176.92572984680527	16.0		462.29247588315116	40.999999998141384	97.99999870739023	116.47039296908802	15.999591628852148	303.0421580920824	56.0	309.16322109118283	21.99999831247695	20.0	30.0	24.0	23.00000000000769	17.000000002438235	16.000089752198008		49.96340707428757	19.0																																																							
Croceibacterium																																																																									18.0	10.0																																																																										
Cronbergia						20.628653608128666	19.61336131692523				43.461036345244466			20.352705234969356		53.13369839268877		25.107944114835586			67.94213298912247		44.81389817902409	38.59422859235149		18.83634858631508	37.6389097570749					48.770179108912146			42.24434894979454	47.51931114988905	76.43109521973409								32.26237743384878																																																																																																							
Cronobacter																																																																																			153.06105868257876																																																																	
